id,title,year,cited_by_count,cdIndex,ns,np,concepts_names
"https://openalex.org/W2021846798","A Community Home-Care Program",1972,6,0,0,0,"Medicine, Nursing, Variety (cybernetics), Welfare, Health care, Long-term care, Continuity of care, Social Welfare, House call, Family medicine, Gerontology, Artificial intelligence, Political science, Computer science, Law, Economics, Economic growth"
"https://openalex.org/W2395150636","Relating health services to community health needs.",1972,2,0,0,0,"Health services, Health care, Business, Environmental health, Needs assessment, Community health, Environmental resource management, Medicine, Public health, Economic growth, Nursing, Population, Political science, Environmental science, Law, Economics"
"https://openalex.org/W2033067984","Malaria eradication in the Near East",1972,9,0,0,0,"Malaria, Public health, Tropical medicine, Middle East, Hygiene, Library science, Medicine, Geography, Political science, Family medicine, Archaeology, Pathology, Computer science"
"https://openalex.org/W2110527479","Differences in Proprietary Institutions Caring for Affluent and Nonaffluent Elderly",1973,14,0,0,0,"Gerontology, State (computer science), Welfare, Social Welfare, Sociology, Library science, Psychology, Political science, Medicine, Law, Computer science, Algorithm"
"https://openalex.org/W1988737390","PATHOGENESIS STUDIES IN EXPERIMENTAL MYCOPLASMA DISEASE: M. GALLISEPTICUM INFECTIONS OF TURKEYS",1973,17,0,0,0,"Haven, Public health, Medicine, Annals, Family medicine, Gerontology, Library science, Classics, History, Pathology, Mathematics, Combinatorics, Computer science"
"https://openalex.org/W2069691189","Deterministic trend cross-impact forecasting",1975,9,0,0,0,"Extrapolation, Social security, Population, Welfare, Computer science, Work (physics), Government (linguistics), System dynamics, Process (computing), Social Welfare, Operations research, Economics, Econometrics, Engineering, Statistics, Mathematics, Mechanical engineering, Linguistics, Philosophy, Demography, Artificial intelligence, Sociology, Law, Political science, Market economy, Operating system"
"https://openalex.org/W2084958763","Work Without Pay: Work Incentives and Patterns in a Salaryless Environment",1975,9,0,0,0,"Welfare, Incentive, Social insurance, Unemployment, Wage, Work (physics), Labour economics, Economics, Social policy, Payment, Demographic economics, Workfare, Social Welfare, Economic growth, Political science, Market economy, Finance, Mechanical engineering, Law, Engineering"
"https://openalex.org/W1989472562","Gabriel García y Tassara and the American Civil War: A Spanish Perspective",1975,2,0,0,0,"Spanish Civil War, Annexation, Garcia, Proclamation, Neutrality, Government (linguistics), Political science, Latin Americans, Economic history, Law, World War II, History, Humanities, Politics, Philosophy, Linguistics"
"https://openalex.org/W4245509050","<i>Re</i> Guyot",1975,1,0,0,0,"Neutrality, Compensation (psychology), Law, Spanish Civil War, State (computer science), Political science, Property (philosophy), Meaning (existential), Philosophy, Psychology, Psychoanalysis, Computer science, Epistemology, Algorithm"
"https://openalex.org/W4239638186","Military Prosecutor v. Mohammad Samikh Amin Ibrahim Al Nassar",1975,1,0,0,0,"Law, Neutrality, Political science, Repeal, Adversary, Legislature, Legislation, Law of war, Government (linguistics), International law, Computer security, Philosophy, Linguistics, Computer science"
"https://openalex.org/W225994587","The psychobiology of depression",1976,23,0,0,0,"Burden of disease, Medicine, Disability-adjusted life year, Depression (economics), Quality-adjusted life year, Disease burden, Environmental health, Years of potential life lost, Population, Disease, Counterfactual thinking, Gerontology, Global health, Poison control, Non-communicable disease, Injury prevention, Occupational safety and health, Public health, Demography, Life expectancy, Psychology, Cost effectiveness, Risk analysis (engineering), Economics, Macroeconomics, Social psychology, Nursing, Pathology, Sociology"
"https://openalex.org/W2418199110","Relationship of wives' preventive health orientation to their beliefs about heart disease in husbands.",1977,11,0,0,0,"Disease, Heart disease, Medicine, Health care, Orientation (vector space), Psychology, Health belief model, Social psychology, Gerontology, Family medicine, Health education, Public health, Nursing, Internal medicine, Geometry, Mathematics, Economics, Economic growth"
"https://openalex.org/W2288217742","A Comment on ‘Theory and Practice in Social Work’",1978,27,0,0,0,"Social work, Officer, Sociology, Work (physics), Social Welfare, Management, Political science, Law, Engineering, Economics, Mechanical engineering"
"https://openalex.org/W2799760856","Governmental Regulation of the Press: A Study of Israels Press Ordinance",1978,6,0,0,0,"Politics, Newspaper, Political science, Judaism, Neutrality, Sovereignty, State (computer science), Population, Public administration, Law, Government (linguistics), Sociology, History, Linguistics, Philosophy, Demography, Archaeology, Algorithm, Computer science"
"https://openalex.org/W2128494175","THE EMPLOYMENT OF DENTAL NURSES",1978,12,0,0,0,"Library science, Public health, Watson, Turkish, Sociology, Political science, Medicine, Nursing, Computer science, Linguistics, Artificial intelligence, Philosophy"
"https://openalex.org/W2265174982","A view of the medical and nutritional consequences of the earthquake in Guatemala.",1978,7,0,0,0,"Quake (natural phenomenon), Richter magnitude scale, Epicenter, Public health, China, Medicine, History, Geography, Medical emergency, Seismology, Geology, Archaeology, Nursing, Geometry, Mathematics, Scaling"
"https://openalex.org/W1974492025","Public Fiscal Policy and Voluntary Agencies in Welfare States",1979,11,0,0,0,"Agency (philosophy), Bureaucracy, Accountability, Turnover, Welfare, Public administration, Autonomy, Dysfunctional family, Social Welfare, Independence (probability theory), Voluntary sector, Business, Public economics, Political science, Economics, Politics, Sociology, Medicine, Law, Clinical psychology, Social science, Statistics, Mathematics, Management"
"https://openalex.org/W3146986280","Soviet decision making in practice : the USSR and Israel, 1947-1954",1979,1,0,0,0,"Jewish state, Neutrality, Zionism, Judaism, Politics, Political science, Communism, State (computer science), Independence (probability theory), Economic history, World War II, Law, Eastern Bloc, Ancient history, Political economy, History, Sociology, Archaeology, Statistics, Mathematics, Algorithm, Computer science"
"https://openalex.org/W1971108215","The health care system of Kuwait: The social paradoxes",1979,13,0,0,0,"Population, Health care, Government (linguistics), Medicine, Per capita, Public health, Specialty, Economic growth, Curative care, Business, Family medicine, Nursing, Environmental health, Ambulatory care, Economics, Linguistics, Philosophy"
"https://openalex.org/W229359955","Shadow prices for project appraisal in Turkey",1980,8,0,0,0,"Shadow price, Project appraisal, Economics, Estimation, Shadow (psychology), Consumption (sociology), Welfare, Investment (military), Production (economics), Government (linguistics), Distribution (mathematics), Measures of national income and output, Turkish, Macroeconomics, Public economics, Social Welfare, Microeconomics, Market economy, Psychology, Mathematical optimization, Social science, Linguistics, Philosophy, Mathematical analysis, Mathematics, Management, Sociology, Politics, Political science, Law, Psychotherapist"
"https://openalex.org/W2168993665","The Cost of Vigilance in Israel: Linking the Economic and Social Costs of Defense",1980,6,0,0,0,"Vigilance (psychology), Social Welfare, Welfare, Perception, Public economics, Public opinion, Social cost, Economics, Business, Computer security, Political economy, Political science, Politics, Psychology, Microeconomics, Law, Computer science, Neuroscience"
"https://openalex.org/W126235578","Valuing Water in the Agricultural Environmental of Egypt: Some Estimation and Policy Considerations",1980,1,0,0,0,"Shadow price, Economics, Commodity, Estimation, Consumption (sociology), Externality, Agriculture, Factor price, Value (mathematics), Shadow (psychology), Production (economics), Microeconomics, Welfare, Market price, Social Welfare, Market economy, Psychology, Mathematical optimization, Social science, Ecology, Mathematics, Management, Machine learning, Sociology, Computer science, Political science, Law, Psychotherapist, Biology"
"https://openalex.org/W2042752851","Voluntary Agencies In Four Welfare States",1980,4,0,0,0,"Voluntarism (philosophy), Turnover, Bureaucracy, Voluntary association, Welfare, Social Welfare, Social work, Public relations, Public administration, Salience (neuroscience), Empirical research, Competence (human resources), Political science, Business, Economic growth, Psychology, Economics, Social psychology, Management, Politics, Philosophy, Epistemology, Law, Cognitive psychology"
"https://openalex.org/W2156733205","Food poisoning and salmonella infections in England and Wales, 1976–1978",1980,20,0,0,0,"Outbreak, Food poisoning, Salmonella, Clostridium perfringens, Medicine, Communicable disease, Salmonella Food Poisoning, Etiology, Salmonella enteritidis, Veterinary medicine, Environmental health, Public health, Biology, Virology, Internal medicine, Pathology, Bacteria, Genetics"
"https://openalex.org/W229038909","Quantitative estimates of the evolution of a malaria epidemic in Turkey if remedial measures had not been applied.",1980,5,0,0,0,"Malaria, Incidence (geometry), Remedial education, Demography, Intervention (counseling), Public health, Statistics, Geography, Mathematics, Medicine, Immunology, Mathematics education, Geometry, Nursing, Psychiatry, Sociology"
"https://openalex.org/W150135041","Smoking patterns among university students in Lebanon.",1980,2,0,0,0,"Habit, Nationality, Han nationality, Demography, Significant difference, Medicine, Smoking prevention, Psychology, Family medicine, Environmental health, Social psychology, Public health, Immigration, Nursing, Political science, Sociology, Biochemistry, Chemistry, Genotype, Internal medicine, Law, Gene"
"https://openalex.org/W1976550671","Welfare and Work in Israel: A Case Study",1981,3,0,0,0,"Welfare, Social policy, Social Welfare, Ideology, Politics, Formative assessment, Social work, Protestant work ethic, Sociology, Work (physics), Political economy, Political science, Public administration, Law, Mechanical engineering, Pedagogy, Capitalism, Engineering"
"https://openalex.org/W2417794601","Organization of local health services: a case study.",1981,2,0,0,0,"Social Welfare, Medicine, Agency (philosophy), Health care, Health services, Service (business), Community health, HRHIS, Population, Nursing, Public health, Health policy, Business, Economic growth, Environmental health, Marketing, Political science, Philosophy, Epistemology, Law, Economics"
"https://openalex.org/W1971128148","America in Iran",1981,1,0,0,0,"Ancient history, Neutrality, Navy, Persian, Economic history, Spanish Civil War, State (computer science), Political science, History, Law, Geography, Theology, Philosophy, Algorithm, Computer science"
"https://openalex.org/W2289184028","Integrated Family Planning Activities in Maternal and Child Health Centres in Cap Bon, Tunisia: Part III: Impact on Some Maternal and Child Health Indicators",1981,1,0,0,0,"Medicine, Child health, Maternal health, Family health, Family planning, Family medicine, Library science, Pediatrics, Population, Gerontology, Environmental health, Nursing, Research methodology, Health services, Computer science"
"https://openalex.org/W2133286579","MALIGNANT MESOTHELIOMA AND RADIOLOGICAL CHEST ABNORMALITIES IN TWO VILLAGES IN CENTRAL TURKEY",1981,126,0,0,0,"Radiological weapon, Mesothelioma, Epidemiology, Inhalation, Medicine, Environmental health, Life expectancy, Etiology, Public health, Dentistry, Surgery, Pathology, Population, Anatomy"
"https://openalex.org/W2082806867","Health in Khulais villages, Saudi Arabia",1981,4,0,0,0,"Christian ministry, Community health, Family medicine, Medicine, Health education, Public health, Medical education, Epidemiology, Environmental health, Nursing, Political science, Law, Internal medicine"
"https://openalex.org/W1971339718","Problems of Implementing Social Welfare Policy: Welfare and Education in Israel",1982,2,1,1,0,"Christian ministry, Welfare, Social Welfare, Public administration, Government (linguistics), Social policy, National Policy, Political science, Economic growth, Business, Economics, Law, Philosophy, Linguistics"
"https://openalex.org/W2016249677","Institutional Care of Dependent Children from the Staff's Point of View",1982,2,0,0,0,"Institution, Welfare, Social work, Agency (philosophy), Subsidy, Work (physics), Incentive, Social Welfare, Public relations, Child care, Sociology, Political science, Psychology, Public administration, Nursing, Medicine, Economics, Law, Social science, Mechanical engineering, Microeconomics, Engineering"
"https://openalex.org/W2044144853","The preservation of Turkey's neutrality during the second world war: 1940",1982,10,0,0,0,"Neutrality, Political science, Ancient history, Economic history, History, Law"
"https://openalex.org/W2047520660","The limits of American foreign commitments",1982,1,0,0,0,"Foreign policy, Great power, Neutrality, Setback, Political science, Power (physics), Political economy, Politics, International relations, Development economics, Security interest, International trade, Law, Economics, Physics, Quantum mechanics"
"https://openalex.org/W4255859753","Political ""Disappearances"" - a Challenge for Humanitarian Law",1982,2,0,0,0,"Human rights, Amnesty, International humanitarian law, Politics, Law, Public international law, Political science, International law, International human rights law"
"https://openalex.org/W2154547172","Risk Factors Associated with Acute Myocardial Infarction in Kuwait, 1978",1982,3,0,0,0,"Medicine, Myocardial infarction, Odds ratio, Socioeconomic status, Epidemiology, Public health, Confidence interval, Internal medicine, Family history, Case-control study, Demography, Environmental health, Population, Pathology, Sociology"
"https://openalex.org/W4298374584","Smallpox: post-eradication vigilance continues.",1982,1,0,0,0,"Monkeypox, Smallpox, Orthopoxvirus, Medicine, Smallpox vaccine, Vaccination, Variola virus, Virology, Measles, Public health, Chickenpox, Environmental health, Vaccinia, Virus, Biology, Biochemistry, Nursing, Gene, Recombinant DNA"
"https://openalex.org/W2091613765","Effect of urban versus rural residence and of maternal education on infant health in South Lebanon.",1982,3,0,0,0,"Medicine, Residence, Rural area, Environmental health, Health education, Health care, Socioeconomics, Gerontology, Public health, Demography, Nursing, Economic growth, Pathology, Sociology, Economics"
"https://openalex.org/W1921965530","Israeli Social Workers' Supervision Preferences and Practices",1983,3,0,0,0,"Agency (philosophy), Ideology, Supervisor, Social work, Consistency (knowledge bases), Psychology, Social psychology, Perception, Welfare, Schedule, Social Welfare, Public relations, Political science, Sociology, Management, Economics, Computer science, Social science, Artificial intelligence, Neuroscience, Politics, Law"
"https://openalex.org/W2138416848","The Buffer System in International Relations",1983,64,0,0,0,"Buffer (optical fiber), Neutrality, Partition (number theory), Buffer zone, State (computer science), Conflict resolution, Computer science, Mathematical economics, Economics, Political science, Mathematics, Law, Geography, Telecommunications, Algorithm, Archaeology, Combinatorics"
"https://openalex.org/W2127011975","Distortions in the Perceptions of International Conflicts",1983,2,0,0,0,"Irish, Rationalization (economics), Ambivalence, Social psychology, Interpersonal communication, Psychology, Politics, Perception, Neutrality, Interpersonal relationship, Negotiation, Developmental psychology, Sociology, Political science, Social science, Law, Neuroscience, Philosophy, Linguistics"
"https://openalex.org/W1977783310","Health Care in Israel",1983,19,0,0,0,"Medicine, Government (linguistics), Ceiling (cloud), Public health, Wage, Health care, Work (physics), Family medicine, Public administration, Law, Nursing, Political science, Mechanical engineering, Philosophy, Linguistics, Physics, Meteorology, Engineering"
"https://openalex.org/W35047162","Evaluation of the impact of oral rehydration therapy on the outcome of diarrheal disease in a large community.",1983,11,0,0,0,"Medicine, Oral rehydration therapy, Diarrheal disease, Diarrhea, Malnutrition, Diarrheal diseases, Public health, Pediatrics, Environmental health, Population, Health services, Internal medicine, Nursing"
"https://openalex.org/W2277515955","Food Habits in Bahrain: Infants' Feeding Habits",1983,11,1,1,0,"Medicine, Christian ministry, Food habits, Environmental health, Public health, Pediatrics, Family medicine, Library science, Nursing, Philosophy, Theology, Computer science"
"https://openalex.org/W1981978233","Turkish Migration and Workforce Participation in Sydney, Australia",1984,5,0,0,0,"Turkish, Workforce, Social stratification, Sociology, Welfare, Demographic economics, Qualitative research, Social Welfare, Social class, Political science, Economic growth, Labour economics, Economic geography, Geography, Economics, Social science, Philosophy, Linguistics, Law"
"https://openalex.org/W2138565552","Emergency centers in Israel: A small community organizes to cope with war related crises*",1984,1,0,0,0,"Officer, Social Welfare, Population, Government (linguistics), Psychological intervention, Public relations, Social work, Intervention (counseling), Peacetime, Welfare, Public administration, Service (business), Medicine, Political science, Economic growth, Nursing, Business, Law, Environmental health, Marketing, Linguistics, Philosophy, Economics"
"https://openalex.org/W2091532292","Attitudes Towards Disability and Rehabilitation Among Political and Professional Leaders in Israeli Development Towns",1984,1,0,0,0,"Rehabilitation, Politics, Welfare, Population, Social Welfare, Social work, Professional development, Political science, Economic growth, Public relations, Sociology, Nursing, Public administration, Medicine, Medical education, Physical therapy, Law, Demography, Economics"
"https://openalex.org/W598603129","Accessing Human Services; International Perspectives",1984,1,0,0,0,"Social Welfare, Political science, Context (archaeology), Public administration, Sociology, Library science, Law, Management, Geography, Economics, Archaeology, Computer science"
"https://openalex.org/W1989498255","Research and Policy with regard to Ethnic Minorities in the Netherlands; an historical Outline and the State of Affairs",1984,9,0,0,0,"Ethnic group, Government (linguistics), Immigration, Population, Social policy, Immigration policy, Economic growth, Political science, Welfare state, Sociology, Public administration, Development economics, Politics, Law, Economics, Demography, Philosophy, Linguistics"
"https://openalex.org/W2490073655","Observations on the Current Status of Poison Control Centers in the United States",1984,5,0,0,0,"Sanitation, Sierra leone, Millennium Development Goals, Economic growth, Public health, Improved sanitation, Medicine, Developing country, Private sector, World Development Indicators, Development economics, Geography, Environmental health, Business, Economics, Pathology, Nursing"
"https://openalex.org/W41823818","SUCCESS IN RAT CONTROL IN KUWAIT",1984,2,0,0,0,"Christian ministry, Sanitation, Infestation, Public health, Environmental health, Epidemiology, Veterinary medicine, Medicine, Environmental protection, Geography, Political science, Biology, Law, Nursing, Pathology, Botany"
"https://openalex.org/W171331104","[Consanguinity and public health. Algerian study].",1984,62,1,2,0,"Consanguinity, Congenital malformations, Incidence (geometry), Pediatrics, Medicine, Public health, Consanguineous Marriage, Cousin, Census, Demography, Environmental health, Geography, Pregnancy, Population, Pathology, Biology, Genetics, Physics, Archaeology, Sociology, Optics"
"https://openalex.org/W2417283851","Turkey: pressures on employment, housing, education and health care.",1985,1,0,0,0,"Population, Economic growth, Unemployment, Rural area, Population growth, Welfare, Family planning, Social Welfare, Health care, Socioeconomics, Business, Medicine, Political science, Economics, Environmental health, Pathology, Law, Research methodology"
"https://openalex.org/W2051515555","The Israeli Welfare State at Crossroads",1985,9,1,1,0,"Welfare state, Welfare, State (computer science), Immigration, Ethnic group, Context (archaeology), Politics, Face (sociological concept), Political science, Population, Social Welfare, Political economy, Social security, Development economics, Sociology, Economics, Law, Social science, Geography, Demography, Archaeology, Algorithm, Computer science"
"https://openalex.org/W610014983","Support networks in a caring community : research and policy, fact and fiction",1985,7,0,0,0,"Loneliness, Welfare, Public relations, Context (archaeology), Social Welfare, Economic Justice, Sociology, Political science, Psychology, Social psychology, Law, Paleontology, Biology"
"https://openalex.org/W2762737132","Decision Making at Child Welfare Intake: A Handbook for Practitioners",1985,1,0,0,0,"Welfare, Tel aviv, Social Welfare, Social work, League, Work (physics), Sociology, Psychology, Library science, Medical education, Political science, Medicine, Law, Engineering, Computer science, Mechanical engineering, Physics, Astronomy"
"https://openalex.org/W2160205255","International Mediation: Conflict Resolution and Power Politics",1985,267,0,0,0,"Neutrality, Mediation, Politics, Leverage (statistics), Political science, Power (physics), Conflict resolution, Outcome (game theory), Context (archaeology), Mediator, Payment, Political economy, Law, Sociology, Business, Economics, Geography, Medicine, Computer science, Finance, Physics, Mathematical economics, Archaeology, Quantum mechanics, Machine learning, Internal medicine"
"https://openalex.org/W2065164","AFRICAN CHARTER ON HUMAN AND PEOPLES' RIGHTS",1985,9,0,0,0,"Charter, Human rights, Sierra leone, Political science, Law, Linguistic rights, Dignity, Convention, International human rights law, Colonialism, Preamble, Right to property, Sociology, Ethnology, Channel (broadcasting), Electrical engineering, Engineering"
"https://openalex.org/W2272973221","[Knowledge, attitude, and practice of family planning among women aged 15-44 in the Yildizeli district of Sivas].",1985,1,0,0,0,"Socioeconomic status, Family planning, Fertility, Demography, Norm (philosophy), Medicine, Family health, Geography, Socioeconomics, Environmental health, Population, Sociology, Research methodology, Political science, Nursing, Law"
"https://openalex.org/W2021680822","Nutrition Situation in the Arabian Gulf Countries",1985,5,0,0,0,"Malnutrition, Underweight, Marasmus, Environmental health, Obesity, Public health, Medicine, Per capita, Malnutrition in children, Per capita income, Geography, Socioeconomics, Kwashiorkor, Overweight, Economics, Population, Nursing, Pathology, Internal medicine"
"https://openalex.org/W2085406763","Rabies post-exposure prophylaxis in Kuwait",1985,1,0,0,0,"Rabies, Christian ministry, Library science, Public health, Medicine, Hygiene, Family medicine, Political science, Virology, Law, Pathology, Computer science"
"https://openalex.org/W1970347276","Immigrants and a public oral health care service for children in Denmark",1985,15,0,0,0,"Medicine, Danish, Immigration, Turkish, Dentition, Oral health, Dental care, Permanent dentition, Dentistry, Public health, Family medicine, Nursing, Philosophy, Linguistics, Archaeology, History"
"https://openalex.org/W2475164473","Field Preventive Medicine and Epidemiological Surveillance: The Beirut, Lebanon Experience, 1982",1985,9,0,0,0,"Epidemiology, Preventive healthcare, Military medicine, Medicine, Environmental health, Field (mathematics), Public health, Epidemiological surveillance, Navy, Medical emergency, Political science, Nursing, Pathology, Law, Mathematics, Pure mathematics"
"https://openalex.org/W2481620085","7 Reuse of effluent for agriculture in the Middle East",1985,2,0,0,0,"Effluent, Christian ministry, Agriculture, Scope (computer science), Wastewater, Wastewater reuse, Irrigation, Reuse, Middle East, Public health, Sewage treatment, Environmental science, Environmental planning, Water resource management, Engineering, Environmental protection, Environmental engineering, Geography, Waste management, Political science, Medicine, Law, Computer science, Archaeology, Agronomy, Nursing, Biology, Programming language"
"https://openalex.org/W2021869944","Responsive Public Housing",1986,18,0,0,0,"Public housing, Dimension (graph theory), Welfare, Control (management), Business, Social Welfare, Demographic economics, Public economics, Economic growth, Economics, Political science, Market economy, Mathematics, Management, Pure mathematics, Law"
"https://openalex.org/W2009112264","In Israel, Families Look to Two Messengers of God",1986,7,0,0,0,"Paternalism, The Holocaust, Judaism, Abortion, Population, Welfare, Situated, Sociology, Social Welfare, Law, Political science, History, Demography, Pregnancy, Genetics, Archaeology, Artificial intelligence, Biology, Computer science"
"https://openalex.org/W2262684642","Bureaucracy's Impact on Decision Making in Long-Term Care",1986,3,0,0,0,"Bureaucracy, Affect (linguistics), Social work, Social Welfare, Welfare, Term (time), Long-term care, Business, Psychology, Public relations, Public economics, Nursing, Economics, Economic growth, Medicine, Political science, Politics, Physics, Communication, Quantum mechanics, Law, Market economy"
"https://openalex.org/W2105549622","HUMAN SERVICES PROGRAM EVALUATION IN A DEVELOPING REGION: A UNIVERSITY'S ROLE",1986,2,0,0,0,"Human services, Welfare, Christian ministry, Social Welfare, Library science, Citation, Service (business), Political science, Welfare state, Social work, Sociology, Law, Business, Marketing, Politics, Computer science"
"https://openalex.org/W2074441186","Institutionalizing Institutionalization:",1986,2,0,0,0,"Ideology, Institutionalisation, Bureaucracy, Mandate, Welfare state, Welfare, State (computer science), Political science, Public administration, Sociology, Political economy, Economic growth, Law, Economics, Algorithm, Politics, Computer science"
"https://openalex.org/W2041048816","Transferring Technology Among Nations: A View of the Process in the Middle East",1986,1,1,1,0,"Middle East, Public health, Economic growth, Developed country, Developing country, Health care, Medicine, Political science, Development economics, Environmental health, Population, Nursing, Economics, Law"
"https://openalex.org/W2112857108","Lead Exposure in Children: The Need for Professional and Public Education",1986,1,0,0,0,"Citation, Annals, Public health, Medicine, Library science, Pediatrics, Classics, History, Nursing, Computer science"
"https://openalex.org/W2461502462","Seasonal variation in hemoglobin concentration in non-agricultural populations under various climatic conditions.",1986,8,0,0,0,"Hemoglobin, Demography, Anemia, Public health, Medicine, Seasonality, Geography, Biology, Ecology, Internal medicine, Nursing, Sociology"
"https://openalex.org/W1976915019","UNRWA and the Health of Palestinian Refugees",1986,5,0,0,0,"Refugee, Palestinian refugees, Medicine, Gaza strip, West bank, Public health, Welfare, Population, Agency (philosophy), Palestine, Government (linguistics), Environmental health, Nursing, Political science, Ancient history, Law, Sociology, Social science, Linguistics, Philosophy, History"
"https://openalex.org/W2255599163","Counselling, Advocacy and Negotiation",1987,21,0,0,0,"Social work, Negotiation, Social Welfare, Social policy, Autonomy, State (computer science), Sociology, Public administration, Welfare state, Welfare, Law, Service (business), Political science, Library science, Media studies, Politics, Business, Algorithm, Marketing, Computer science"
"https://openalex.org/W1572816021","Retired Israeli Social Workers:",1987,8,0,0,0,"Social work, Welfare, Social Welfare, Job satisfaction, Work (physics), Psychology, Demographic economics, Gerontology, Social psychology, Medicine, Political science, Economic growth, Economics, Mechanical engineering, Engineering, Law"
"https://openalex.org/W652256364","Project Renewal in Israel: Urban Revitalization Through Partnership",1987,6,1,1,0,"General partnership, Social Welfare, Welfare, Geography, Political science, Economic growth, Law, Economics"
"https://openalex.org/W3123009982","Welfare Dominance: An Application to Commodity Taxation",1987,2,0,0,0,"Dominance (genetics), Stochastic dominance, Subsidy, Economics, Social welfare function, Welfare, Commodity, Social Welfare, Microeconomics, Extension (predicate logic), Function (biology), Public economics, Econometrics, Market economy, Computer science, Political science, Biochemistry, Chemistry, Evolutionary biology, Biology, Law, Gene, Programming language"
"https://openalex.org/W3122264878","Testing Ricardian Neutrality with an Intertemporal Stochastic Model",1987,59,0,0,0,"Neutrality, Economics, Econometrics, Keynesian economics, Mathematical economics, Political science, Law"
"https://openalex.org/W3122560368","Testing Ricardian Neutrality with an Intertemporal Stochastic Model",1987,5,0,0,0,"Ricardian equivalence, Economics, Neutrality, Consumption (sociology), Econometrics, Equivalence (formal languages), Consumption function, Mathematical economics, Market liquidity, Microeconomics, Macroeconomics, Fiscal policy, Production (economics), Mathematics, Social science, Philosophy, Epistemology, Discrete mathematics, Sociology"
"https://openalex.org/W2907385709","The role of the constitution and domestic law in the implementation of the modern international standards of human rights : a case study of Jordan",1987,2,0,0,0,"Human rights, International Covenant on Civil and Political Rights, Political science, International human rights law, Fundamental rights, Law, Constitution, Obligation, Right to property, Municipal law, Cultural rights, Reservation of rights, International law"
"https://openalex.org/W2072573109","Experience of a Family Clinic at Benghazi, Libya, and Sociomedical Aspects of its Catchment Population",1987,12,0,0,0,"Medicine, Population, Family medicine, Family health, Developing country, Family planning, Primary health care, Health care, Catchment area, Developed country, Demography, Gerontology, Pediatrics, Environmental health, Nursing, Research methodology, Drainage basin, Cartography, Sociology, Geography, Economics, Economic growth"
